Name_old,BEZ,Name,ISO,Cumulative,Recovered,Dead,Cases,Population,Density,Date,Source,Quelle 2,Mortality,Lethality
Münster,Kreisfreie Stadt,Münster (Kreisfreie Stadt),05515,559,316,3,240,314319,1778,"2020-04-06, 22:34",https://www.muenster.de/,https://www.bezreg-muenster.de/de/presse/2020/2020-03-06_corona-infektionen/index.html,9,5
Borken,Kreis,Borken (Kreis),05554,664,264,15,385,370676,1791,"2020-04-06, 22:34",https://kreis-borken.de/de/service/aktuelles/aktuelle-pressemeldungen/?tx_news_pi1%5Bnews%5D=3892&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=00d22d0d89ba423e50086d1e15362b40,https://www.bezreg-muenster.de/de/presse/2020/2020-03-06_corona-infektionen/index.html,40,22
Coesfeld,Kreis,Coesfeld (Kreis),05558,399,146,6,247,219929,1814,"2020-04-06, 22:34",https://www.kreis-coesfeld.de/themen-projekte/gesundheit/coronavirus.html,https://www.bezreg-muenster.de/de/presse/2020/2020-03-06_corona-infektionen/index.html,27,15
Recklinghausen,Kreis,Recklinghausen (Kreis),05562,543,243,3,297,615261,882,"2020-04-06, 22:34",https://www.kreis-re.de/Inhalte/Buergerservice/Gesundheit_und_Ernaehrung/Infektionsschutz/Coronavirus.asp,https://www.kreis-re.de/Inhalte/Buergerservice/Gesundheit_und_Ernaehrung/Infektionsschutz/Coronavirus.asp,4,5
Steinfurt,Kreis,Steinfurt (Kreis),05566,664,245,11,408,447614,1483,"2020-04-06, 22:34",http://www.presse-service.de/data.aspx/static/1041808.html,https://www.bezreg-muenster.de/de/presse/2020/2020-03-06_corona-infektionen/index.html,24,16
Warendorf,Kreis,Warendorf (Kreis),05570,343,216,3,124,277783,1234,"2020-04-06, 22:34",https://www.kreis-warendorf.de/aktuelles/presseinformationen/zwei-neue-faelle-und-22-weitere-gesundete-corona-patienten/,https://www.bezreg-muenster.de/de/presse/2020/2020-03-06_corona-infektionen/index.html,10,8
Bielefeld,Kreisfreie Stadt,Bielefeld (Kreisfreie Stadt),05711,222,86,1,135,333786,665,"2020-04-06, 22:34",https://www.bielefeld.de/de/gs/covi/,https://www.bielefeld.de/de/gs/covi/,2,4
Gütersloh,Kreis,Gütersloh (Kreis),05754,481,243,9,229,364083,1321,"2020-04-06, 22:34",https://www.kreis-guetersloh.de/aktuelles/corona/,,24,18
Herford,Kreis,Herford (Kreis),05758,232,79,1,152,250783,925,"2020-04-06, 22:34",https://www.kreis-herford.de/LEBEN/Gesund-sein-und-bleiben/Infektionen-und-Krankheiten/Informationen-zum-Coronavirus,https://www.kreis-herford.de/LEBEN/Gesund-sein-und-bleiben/Infektionen-und-Krankheiten/Informationen-zum-Coronavirus,3,4
Höxter,Kreis,Höxter (Kreis),05762,148,36,1,111,140667,1052,"2020-04-06, 22:34",https://corona.kreis-hoexter.de/index.html,,7,6
Lippe,Kreis,Lippe (Kreis),05766,468,111,5,352,348391,1343,"2020-04-06, 22:34",https://www.kreis-lippe.de/?object=tx|2001.7113.1,https://www.kreis-lippe.de/?object=tx|2001.7113.1,14,10
Minden-Lübbecke,Kreis,Minden-Lübbecke (Kreis),05770,397,185,1,211,310710,1277,"2020-04-06, 22:34","https://www.minden-luebbecke.de/Startseite/Informationen-zum-Coronavirus/index.php?La=1&object=tx,2832.3066.1&kat=&kuo=2&sub=0","https://www.minden-luebbecke.de/Startseite/Informationen-zum-Coronavirus/index.php?La=1&object=tx,2832.3001.1&kat=&kuo=2&sub=0",3,2
Paderborn,Kreis,Paderborn (Kreis),05774,386,58,8,320,306890,1257,"2020-04-06, 22:34",https://www.kreis-paderborn.de/kreis_paderborn/aktuelles/pressemitteilungen/CoronaUpdate-05-04-2020.php,https://www.kreis-paderborn.de/kreis_paderborn/aktuelles/pressemitteilungen/75-bestaetigte-Corona-Infektionsfaelle-im-Kreis-Paderborn.php,26,20
Bochum,Kreisfreie Stadt,Bochum (Kreisfreie Stadt),05911,319,169,12,138,364628,874,"2020-04-06, 22:34",https://www.bochum.de/Corona,,32,37
Dortmund,Kreisfreie Stadt,Dortmund (Kreisfreie Stadt),05913,414,185,3,226,587010,705,"2020-04-06, 22:34",https://www.dortmund.de/de/leben_in_dortmund/nachrichtenportal/alle_nachrichten/nachricht.jsp?nid=622746,https://www.dortmund.de/de/leben_in_dortmund/nachrichtenportal/alle_nachrichten/nachricht.jsp?nid=622746,5,7
Hagen,Kreisfreie Stadt,Hagen (Kreisfreie Stadt),05914,119,56,2,61,188814,630,"2020-04-06, 22:34",hagen.de/web/de/hagen_de/01/0111/011101/aktuelle_infos_aus_hagen.html,https://www.mags.nrw/coronavirus-fallzahlen-nrw,10,16
Hamm,Kreisfreie Stadt,Hamm (Kreisfreie Stadt),05915,251,86,4,161,179111,1401,"2020-04-06, 22:34",https://www.hamm.de/corona,https://www.hamm.de/corona,22,15
Herne,Kreisfreie Stadt,Herne (Kreisfreie Stadt),05916,69,38,0,31,156374,441,"2020-04-06, 22:34",https://www.herne.de/Stadt-und-Leben/Gesundheit/Informationen-zum-Coronavirus/,https://www.herne.de/Stadt-und-Leben/Gesundheit/Informationen-zum-Coronavirus/,0,0
Ennepe-Ruhr-Kreis,Kreis,Ennepe-Ruhr-Kreis (Kreis),05954,279,96,3,180,324296,860,"2020-04-06, 22:34",https://www.enkreis.de/aktuelles/news-detailansicht/news/corona-260-faelle-davon-96-gesundet.html,https://www.enkreis.de/aktuelles/news-detailansicht/news/corona-52-bestaetigte-faelle.html,9,10
Hochsauerlandkreis,Kreis,Hochsauerlandkreis (Kreis),05958,396,166,2,228,260475,1520,"2020-04-06, 22:34",https://www.hochsauerlandkreis.de/startseite/pressemeldungen/pressemeldung-_Corona_Virus__127_Genesene__267_Erkrankte__24_stationaer___Spontanhelfer_mit_medizinisch_pflegerischer_Qualifizierung_gesucht.php,,7,5
Märkischer Kreis,Kreis,Märkischer Kreis (Kreis),05962,231,51,5,175,412120,560,"2020-04-06, 22:34",https://www.mags.nrw/coronavirus-fallzahlen-nrw,https://www.maerkischer-kreis.de/service/pressemeldungen/presseservice1040557.php,12,21
Olpe,Kreis,Olpe (Kreis),05966,228,128,8,92,134775,1691,"2020-04-06, 22:34",https://www.kreis-olpe.de/output/download.php?fid=3125.646.1.PDF,"https://www.kreis-olpe.de/Kreisverwaltung/Mitteilungen/index.php?La=1&object=tx,3125.1170.1&kat=&kuo=2&sub=0",59,35
Siegen-Wittgenstein,Kreis,Siegen-Wittgenstein (Kreis),05970,182,42,4,136,278210,654,"2020-04-06, 22:34","https://www.siegen-wittgenstein.de/Kreisverwaltung/Aktuelles/Aktuelle-Meldungen/Update-f%C3%BCr-Sonntag-5-April-2020-Viertes-Corona-Opfer-in-Siegen-Wittgenstein-zu-beklagen.php?object=tx,2170.14.1&ModID=7&FID=2170.2523.1&NavID=2170.58&La=1&call=suche",https://www.kreis-soest.de/gesundheit_verbraucher/gesundheit/infektionsschutz/corona/Corona.php,14,21
Soest,Kreis,Soest (Kreis),05974,235,111,2,122,301902,778,"2020-04-06, 22:34",https://www.kreis-soest.de/pressemitteilungen/presseservice/1041825.php,,6,8
Unna,Kreis,Unna (Kreis),05978,365,105,9,251,394782,924,"2020-04-06, 22:34",https://www.kreis-unna.de/nachrichten/n/?tx_news_pi1%5Bnews%5D=14220&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=31b36b644c47f5bc4011e1a3e334e130,https://www.kreis-unna.de/nachrichten/n/?tx_news_pi1%5Bnews%5D=14220&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=31b36b644c47f5bc4011e1a3e334e130,22,24
Darmstadt,Kreisfreie Stadt,Darmstadt (Kreisfreie Stadt),06411,92,33,0,59,159207,577,"2020-04-06, 22:34",https://soziales.hessen.de/sites/default/files/media/hsm/2020_04_05_bulletin_coronavirus_0.pdf,https://www.darmstadt.de/nachrichten/darmstadt-aktuell/news/corona-epidemie,0,0
Frankfurt am Main,Kreisfreie Stadt,Frankfurt am Main (Kreisfreie Stadt),06412,578,0,6,572,753056,767,"2020-04-06, 22:34",https://soziales.hessen.de/sites/default/files/media/hsm/2020_04_05_bulletin_coronavirus_0.pdf,https://soziales.hessen.de/gesundheit/infektionsschutz/coronavirus-sars-cov-2/taegliche-uebersicht-der-bestaetigten-sars-cov-2-faelle-hessen,7,10
Offenbach am Main,Kreisfreie Stadt,Offenbach am Main (Kreisfreie Stadt),06413,43,11,1,31,128744,333,"2020-04-06, 22:34",https://soziales.hessen.de/sites/default/files/media/hsm/2020_04_05_bulletin_coronavirus_0.pdf,https://www.offenbach.de/leben-in-of/gesundheit/dir-6/coronavirus.php#c1,7,23
Wiesbaden,Kreisfreie Stadt,Wiesbaden (Kreisfreie Stadt),06414,209,60,4,145,278342,750,"2020-04-06, 22:34",https://www.wiesbaden.de/leben-in-wiesbaden/gesundheit/gesundheitsfoerderung/infos-coronavirus_start.php,https://www.wiesbaden.de/leben-in-wiesbaden/gesundheit/gesundheitsfoerderung/infos-coronavirus_start.php,14,19
Bergstraße,Landkreis,Bergstraße (Landkreis),06431,228,64,1,163,269694,845,"2020-04-06, 22:34",https://www.kreis-bergstrasse.de/magazin/artikel.php?artikel=7423&menuid=473&topmenu=467,https://www.kreis-bergstrasse.de/magazin/artikel.php?artikel=7349&menuid=473&topmenu=467,3,4
Darmstadt-Dieburg,Landkreis,Darmstadt-Dieburg (Landkreis),06432,231,102,3,126,297399,776,"2020-04-06, 22:34",https://perspektive.ladadi.de/index.php?id=137,https://perspektive.ladadi.de/index.php?id=137,10,12
Groß-Gerau,Landkreis,Groß-Gerau (Landkreis),06433,245,98,1,146,274526,892,"2020-04-06, 22:34",https://www.kreisgg.de/gesundheit/infektionsschutz/coronavirus/,https://soziales.hessen.de/gesundheit/infektionsschutz/coronavirus-sars-cov-2/taegliche-uebersicht-der-bestaetigten-sars-cov-2-faelle-hessen,3,4
Hochtaunuskreis,Landkreis,Hochtaunuskreis (Landkreis),06434,177,0,1,176,236564,748,"2020-04-06, 22:34",https://soziales.hessen.de/sites/default/files/media/hsm/2020_04_04_bulletin_coronavirus_0.pdf,https://soziales.hessen.de/gesundheit/infektionsschutz/coronavirus-sars-cov-2/taegliche-uebersicht-der-bestaetigten-sars-cov-2-faelle-hessen,4,5
Main-Kinzig-Kreis,Landkreis,Main-Kinzig-Kreis (Landkreis),06435,257,61,3,193,418950,613,"2020-04-06, 22:34",https://www.mkk.de/aktuelles/pressemitteilungen_1/pressemitteilung_1200384.html,https://www.mkk.de/aktuelles/pressemitteilungen_1/pressemitteilung_1178560.html,7,11
Main-Taunus-Kreis,Landkreis,Main-Taunus-Kreis (Landkreis),06436,165,92,3,70,237735,694,"2020-04-06, 22:34",https://www.mtk.org/Aktuelles-8727.htm,https://soziales.hessen.de/gesundheit/infektionsschutz/coronavirus-sars-cov-2/taegliche-uebersicht-der-bestaetigten-sars-cov-2-faelle-hessen,12,18
Odenwaldkreis,Landkreis,Odenwaldkreis (Landkreis),06437,131,31,11,89,96798,1353,"2020-04-06, 22:34",https://www.odenwaldkreis.de/index.php?id=195&tx_news_pi1%5Bnews%5D=2177&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=f34d86bdcbf7f2a478811c661ae9576b,https://www.odenwaldkreis.de/index.php?id=195&tx_news_pi1%5Bnews%5D=2200&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=100c81fff8fd322cb15c3e038aa932e7,113,83
Offenbach,Landkreis,Offenbach (Landkreis),06438,241,83,6,152,354092,680,"2020-04-06, 22:34","https://www.kreis-offenbach.de/Themen/Gesundheit-Verbraucher-schutz/akut/Corona/Corona-Fallzahlen-steigen-weiter.php?object=tx,2896.5&ModID=7&FID=2896.8714.1&NavID=2896.1061&La=1","https://www.kreis-offenbach.de/Themen/Gesundheit-Verbraucher-schutz/akut/Corona/Corona-Fallzahlen-steigen-weiter.php?object=tx,2896.5&ModID=7&FID=2896.8471.1&NavID=2896.1061&La=1",16,24
Rheingau-Taunus-Kreis,Landkreis,Rheingau-Taunus-Kreis (Landkreis),06439,147,0,0,147,187157,785,"2020-04-06, 22:34",https://www.hessen.de/sites/default/files/media/hsm/2020_04_05_bulletin_coronavirus_0.pdf,https://www.rheingau-taunus.de/aktuelles/hinweise/detail/informationen-zum-coronavirus.html,0,0
Wetteraukreis,Landkreis,Wetteraukreis (Landkreis),06440,153,37,1,115,306460,499,"2020-04-06, 22:34",https://soziales.hessen.de/sites/default/files/media/hsm/2020_04_05_bulletin_coronavirus_0.pdf,https://soziales.hessen.de/sites/default/files/media/2020_03_20_bulletin_coronavirus_0.pdf,3,6
Gießen,Landkreis,Gießen (Landkreis),06531,170,49,0,121,268876,632,"2020-04-06, 22:34",https://www.lkgi.de/gesundheit-und-soziales/3060-gesundheitsamt-informiert-br-ueber-coronavirus,https://www.lkgi.de/gesundheit-und-soziales/3060-gesundheitsamt-informiert-br-ueber-coronavirus,0,0
Lahn-Dill-Kreis,Landkreis,Lahn-Dill-Kreis (Landkreis),06532,266,76,4,186,253777,1048,"2020-04-06, 22:34",https://www.lahn-dill-kreis.de/buergerservice/gesundheitsamt/hygiene-infektion/lahn-dill-kreisdecoronavirus/,https://www.lahn-dill-kreis.de/buergerservice/gesundheitsamt/hygiene-infektion/lahn-dill-kreisdecoronavirus/,15,15
Limburg-Weilburg,Landkreis,Limburg-Weilburg (Landkreis),06533,198,98,1,99,172083,1150,"2020-04-06, 22:34",https://www.landkreis-limburg-weilburg.de/,https://www.landkreis-limburg-weilburg.de/,5,5
Marburg-Biedenkopf,Landkreis,Marburg-Biedenkopf (Landkreis),06534,141,90,1,50,246648,571,"2020-04-06, 22:34",https://www.marburg-biedenkopf.de/dienste_und_leistungen/inhalte/index.php,,4,7
Vogelsbergkreis,Landkreis,Vogelsbergkreis (Landkreis),06535,78,32,2,44,105878,736,"2020-04-06, 22:34",https://www.kreis-anzeiger.de/lokales/vogelsbergkreis/landkreis/vogelsbergkreis-zwei-neue-corona-falle-am-sonntag_21511092,https://soziales.hessen.de/gesundheit/infektionsschutz/coronavirus-sars-cov-2/taegliche-uebersicht-der-bestaetigten-sars-cov-2-faelle-hessen,18,25
Kassel,Kreisfreie Stadt,Kassel (Kreisfreie Stadt),06611,103,49,2,52,201585,510,"2020-04-06, 22:34",https://www.kassel.de/aktuelles/aktuelle-meldungen/coronavirus.php,,9,19
Fulda,Landkreis,Fulda (Landkreis),06631,217,18,2,197,222584,974,"2020-04-06, 22:34",https://soziales.hessen.de/sites/default/files/media/hsm/2020_04_05_bulletin_coronavirus_0.pdf,https://soziales.hessen.de/gesundheit/infektionsschutz/coronavirus-sars-cov-2/taegliche-uebersicht-der-bestaetigten-sars-cov-2-faelle-hessen,8,9
Hersfeld-Rotenburg,Landkreis,Hersfeld-Rotenburg (Landkreis),06632,127,27,9,91,120829,1051,"2020-04-06, 22:34",https://www.hef-rof.de/,https://www.hef-rof.de/presse/nachrichten-archiv/1566-zwei-neue-corona-faelle-im-landkreis,74,70
Kassel,Landkreis,Kassel (Landkreis),06633,114,54,3,57,236633,481,"2020-04-06, 22:34",https://www.kassel.de/aktuelles/aktuelle-meldungen/coronavirus.php,,12,26
Schwalm-Eder-Kreis,Landkreis,Schwalm-Eder-Kreis (Landkreis),06634,275,0,10,265,180222,1525,"2020-04-06, 22:34",https://www.schwalm-eder-kreis.de/Aktuelles/Aktuelle-Informationen-zum-neuartigen-Coronavirus-Covid-19/Aktuelle-Zahlen-Schwalm-Eder.htm?,,55,36
Waldeck-Frankenberg,Landkreis,Waldeck-Frankenberg (Landkreis),06635,90,0,0,90,156953,573,"2020-04-06, 22:34",https://soziales.hessen.de/sites/default/files/media/hsm/2020_04_05_bulletin_coronavirus_0.pdf,https://soziales.hessen.de/gesundheit/infektionsschutz/coronavirus-sars-cov-2/taegliche-uebersicht-der-bestaetigten-sars-cov-2-faelle-hessen,0,0
Werra-Meißner-Kreis,Landkreis,Werra-Meißner-Kreis (Landkreis),06636,30,13,0,17,101017,296,"2020-04-06, 22:34",https://www.werra-meissner-kreis.de/fachbereiche-einrichtungen/stab-verwaltungsleitung-und-steuerung/presse-und-oeffentlichkeitsarbeit-buergerreferat-kultur-und-kreisarchiv/presse-und-oeffentlichkeitsarbeit/pressemitteilungen/einzelansicht/12-genesene-30-bestaetigte-covid-19-virus-infektionen-im-werra-meissner-kreis,https://soziales.hessen.de/gesundheit/infektionsschutz/coronavirus-sars-cov-2/taegliche-uebersicht-der-bestaetigten-sars-cov-2-faelle-hessen,0,0
Koblenz,Kreisfreie Stadt,Koblenz (Kreisfreie Stadt),07111,167,50,7,110,114024,1464,"2020-04-06, 22:34",https://www.kvmyk.de/kv_myk/Aktuelles/Pressemeldungen%202020/8%20neue%20Coronaf%C3%A4lle%20im%20Kreis%20MYK%20und%20der%20Stadt%20Koblenz%205.4./,https://www.kvmyk.de/kv_myk/Aktuelles/Pressemeldungen%202020/Weitere%20bestätigte%20Coronafälle%20%20im%20Kreis%20MYK%20und%20der%20Stadt%20Koblenz%20(Stand%3A%2020.%20März)/,61,41
Ahrweiler,Landkreis,Ahrweiler (Landkreis),07131,95,33,0,62,129727,732,"2020-04-06, 22:34",https://www.kreis-ahrweiler.de/presse.php?lfdnrp=9119        https://www.swr.de/swraktuell/rheinland-pfalz/liveblog-corona-100.html,https://lua.rlp.de/de/presse/detail/news/News/detail/coronavirus-sars-cov-2-aktuelle-fallzahlen-fuer-rheinland-pfalz/,0,0
Altenkirchen (Westerwald),Landkreis,Altenkirchen (Westerwald) (Landkreis),07132,66,27,1,38,128705,512,"2020-04-06, 22:34","https://www.kreis-altenkirchen.de/INTERNET/B%C3%BCrgerservice/Aktuelles/CORONA-PANDEMIE-TAGESAKTUELLE-INFORMATIONEN-DER-KREISVERWALTUNG.php?object=tx,2154.7.1&ModID=7&FID=2333.4911.1&NavID=2154.12&La=1",https://lua.rlp.de/de/presse/detail/news/News/detail/coronavirus-sars-cov-2-aktuelle-fallzahlen-fuer-rheinland-pfalz/,7,15
Bad Kreuznach,Landkreis,Bad Kreuznach (Landkreis),07133,137,33,1,103,158080,866,"2020-04-06, 22:34",https://www.kreis-badkreuznach.de/kreisverwaltung/organisation/amt-7-gesundheitsamt/coronavirus/aktuellste-meldung-aus-dem-landkreis/,https://www.kreis-badkreuznach.de/kreisverwaltung/organisation/amt-7-gesundheitsamt/coronavirus/aktuellste-meldung-aus-dem-landkreis/,6,7
Birkenfeld,Landkreis,Birkenfeld (Landkreis),07134,53,12,0,41,80720,656,"2020-04-06, 22:34",http://www.landkreis-birkenfeld.de/city_info/webaccessibility/index.cfm?waid=574&modul_id=2&record_id=109721,https://lua.rlp.de/de/presse/detail/news/News/detail/coronavirus-sars-cov-2-aktuelle-fallzahlen-fuer-rheinland-pfalz/,0,0
Cochem-Zell,Landkreis,Cochem-Zell (Landkreis),07135,117,70,0,47,61587,1899,"2020-04-06, 22:34",https://www.cochem-zell.de/kv_cochem_zell/Unsere%20Themen/Gesundheitsamt/Aktuelle%20Coronafallzahlen%20im%20Landkreis%20Cochem-Zell/,https://www.cochem-zell.de/kv_cochem_zell/Unsere%20Themen/Gesundheitsamt/Aktuelle%20Coronafallzahlen%20im%20Landkreis%20Cochem-Zell/,0,0
Mayen-Koblenz,Landkreis,Mayen-Koblenz (Landkreis),07137,250,110,2,138,214259,1166,"2020-04-06, 22:34",https://www.kvmyk.de/kv_myk/Aktuelles/Pressemeldungen%202020/8%20neue%20Coronaf%C3%A4lle%20im%20Kreis%20MYK%20und%20der%20Stadt%20Koblenz%205.4./,https://www.kvmyk.de/kv_myk/Aktuelles/Pressemeldungen%202020/Weitere%20bestätigte%20Coronafälle%20%20im%20Kreis%20MYK%20und%20der%20Stadt%20Koblenz%20(Stand%3A%2020.%20März)/,9,8
Neuwied,Landkreis,Neuwied (Landkreis),07138,161,6,2,153,181941,884,"2020-04-06, 22:34",https://www.kreis-neuwied.de/kv_neuwied/Home/Aktuelles/wichtige%20Hinweise%20und%20Informationen/Stand%2005.04.2020%3A%20161%20positive%20Corona-F%C3%A4lle%20im%20Landkreis%20Neuwied/,https://lua.rlp.de/de/presse/detail/news/News/detail/coronavirus-sars-cov-2-aktuelle-fallzahlen-fuer-rheinland-pfalz/,10,12
Rhein-Hunsrück-Kreis,Landkreis,Rhein-Hunsrück-Kreis (Landkreis),07140,124,58,0,66,102937,1204,"2020-04-06, 22:34",https://msagd.rlp.de/de/service/presse/detail/news/News/detail/information-der-landesregierung-zum-aktuellen-stand-hinsichtlich-des-coronavirus-in-kontakt-bleiben/,https://www.kreis-sim.de/Aktuelles/Informationen-zum-Coronavirus/,0,0
Rhein-Lahn-Kreis,Landkreis,Rhein-Lahn-Kreis (Landkreis),07141,115,46,2,67,122308,940,"2020-04-06, 22:34",https://www.rhein-lahn-kreis.de/aktuelles/corona/corona-praxis-diez/,https://www.rhein-lahn-kreis.de/aktuelles/corona/landrat-frank-puchtler-informiert-ueber-die-aktuelle-corona-lage-2/,16,17
Westerwaldkreis,Landkreis,Westerwaldkreis (Landkreis),07143,204,75,7,122,201597,1011,"2020-04-06, 22:34",https://www.westerwaldkreis.de/aktuelles-detailansicht/gesundheitsamt-informiert.html,westerwaldkreis.de/aktuelles-detailansicht/gesundheitsamt-informiert.html,34,34
Trier,Kreisfreie Stadt,Trier (Kreisfreie Stadt),07211,73,34,0,39,110636,659,"2020-04-06, 22:34",https://www.trier-saarburg.de/news/Corona-PM21,https://www.trier.de/rathaus-buerger-in/aktuelles/trier.de-news/coronavirus/,0,0
Bernkastel-Wittlich,Landkreis,Bernkastel-Wittlich (Landkreis),07231,85,37,0,48,112262,757,"2020-04-06, 22:34",https://www.bernkastel-wittlich.de/kreisverwaltung/fachbereiche/gesundheit/infektionsschutz/corona-virus-covid-19/?no_cache=1,https://www.bernkastel-wittlich.de/kreisverwaltung/fachbereiche/gesundheit/infektionsschutz/corona-virus-covid-19/?no_cache=1,0,0
Eifelkreis Bitburg-Prüm,Landkreis,Eifelkreis Bitburg-Prüm (Landkreis),07232,121,31,1,89,98561,1227,"2020-04-06, 22:34",https://www.bitburg-pruem.de/cms/aktuell/pressemitteilungen/2492-corona-fallzahlen-im-eifelkreis-ergebnisse-05-04-2020,https://lua.rlp.de/de/presse/detail/news/News/detail/coronavirus-sars-cov-2-aktuelle-fallzahlen-fuer-rheinland-pfalz/,10,8
Vulkaneifel,Landkreis,Vulkaneifel (Landkreis),07233,83,31,1,51,60603,1369,"2020-04-06, 22:34",https://www.vulkaneifel.de/buergerservice-verwaltung/corona/corona-presse/landkreis-vulkaneifel-teilt-mit-bedauern-ersten-todesfall-einer-mit-dem-corona-virus-infizierten-person-mit.html,https://www.vulkaneifel.de/buergerservice-verwaltung/corona/corona-newsticker.html,16,12
Trier-Saarburg,Landkreis,Trier-Saarburg (Landkreis),07235,105,48,2,55,148945,704,"2020-04-06, 22:34",https://www.trier-saarburg.de/news/Corona-PM21,https://www.trier-saarburg.de/news/Corona-PM9,13,19
Frankenthal (Pfalz),Kreisfreie Stadt,Frankenthal (Pfalz) (Kreisfreie Stadt),07311,28,0,0,28,48561,576,"2020-04-06, 22:34",https://www.rhein-pfalz-kreis.de/kv_rpk/Coronavirus/Fallzahlen/,"https://www.frankenthal.de/sv_frankenthal/de/Homepage/Aktuelles/Informationen/Stadtverwaltung%20schränkt%20Öffnung%20für%20Publikumsverkehr%20ein/Erster%20Fall,%20Hygiene,%20Verhalten/",0,0
Kaiserslautern,Kreisfreie Stadt,Kaiserslautern (Kreisfreie Stadt),07312,71,13,1,57,99845,711,"2020-04-06, 22:34",https://www.kaiserslautern-kreis.de/no_cache/home.html,https://lua.rlp.de/de/presse/detail/news/News/detail/coronavirus-sars-cov-2-aktuelle-fallzahlen-fuer-rheinland-pfalz/,10,14
Landau in der Pfalz,Kreisfreie Stadt,Landau in der Pfalz (Kreisfreie Stadt),07313,48,9,0,39,46677,1028,"2020-04-06, 22:34",https://msagd.rlp.de/de/service/presse/detail/news/News/detail/information-der-landesregierung-zum-aktuellen-stand-hinsichtlich-des-coronavirus-in-kontakt-bleiben/,https://www.suedliche-weinstrasse.de/de/aktuelles/pressemeldungen/2020_084.php,0,0
Ludwigshafen am Rhein,Kreisfreie Stadt,Ludwigshafen am Rhein (Kreisfreie Stadt),07314,139,0,0,139,171061,812,"2020-04-06, 22:34",https://msagd.rlp.de/de/service/presse/detail/news/News/detail/information-der-landesregierung-zum-aktuellen-stand-hinsichtlich-des-coronavirus-in-kontakt-bleiben/,https://www.rhein-pfalz-kreis.de/kv_rpk/Coronavirus/Fallzahlen/,0,0
Mainz,Kreisfreie Stadt,Mainz (Kreisfreie Stadt),07315,266,0,1,265,217118,1225,"2020-04-06, 22:34",https://www.mainz-bingen.de/de/aktuelles/meldungen/6996380300.php,https://lua.rlp.de/de/presse/detail/news/News/detail/coronavirus-sars-cov-2-aktuelle-fallzahlen-fuer-rheinland-pfalz/,4,3
Neustadt an der Weinstraße,Kreisfreie Stadt,Neustadt an der Weinstraße (Kreisfreie Stadt),07316,75,35,1,39,53148,1411,"2020-04-06, 22:34",https://msagd.rlp.de/de/service/presse/detail/news/News/detail/information-der-landesregierung-zum-aktuellen-stand-hinsichtlich-des-coronavirus-in-kontakt-bleiben/,https://www.kreis-bad-duerkheim.de/kv_bad_duerkheim/Aktuelles/Aktuelles%20Übersicht/Informationen%20zu%20Corona-Virustyp%20COVID%2019/,18,13
Pirmasens,Kreisfreie Stadt,Pirmasens (Kreisfreie Stadt),07317,23,0,0,23,40403,569,"2020-04-06, 22:34",https://www.lksuedwestpfalz.de/buergerservice/abteilungen/gesundheitswesen/infos-zum-coronavirus/,https://www.lksuedwestpfalz.de/aktuelles/nachrichten/2020/maerz/coronavirus-weitere-personen-infiziert/,0,0
Speyer,Kreisfreie Stadt,Speyer (Kreisfreie Stadt),07318,38,0,0,38,50378,754,"2020-04-06, 22:34",https://www.speyer.de/sv_speyer/de/Rathaus/Medien-Infos/Aktuelle%20Infos/Aktuelle%20Informationen%20zum%20Coronavirus/,,0,0
Worms,Kreisfreie Stadt,Worms (Kreisfreie Stadt),07319,111,36,2,73,83330,1332,"2020-04-06, 22:34",https://www.kreis-alzey-worms.eu/verwaltung/aktuelles/meldungen/2020_03_23_8710456595_meldung.php,,24,18
Zweibrücken,Kreisfreie Stadt,Zweibrücken (Kreisfreie Stadt),07320,26,0,0,26,34209,760,"2020-04-06, 22:34",https://www.lksuedwestpfalz.de/buergerservice/abteilungen/gesundheitswesen/infos-zum-coronavirus/,https://www.lksuedwestpfalz.de/aktuelles/nachrichten/2020/maerz/coronavirus-weitere-personen-infiziert/,0,0
Alzey-Worms,Landkreis,Alzey-Worms (Landkreis),07331,107,41,0,66,129244,827,"2020-04-06, 22:34",https://www.kreis-alzey-worms.eu/verwaltung/aktuelles/meldungen/2020_03_23_8710456595_meldung.php,https://lua.rlp.de/de/presse/detail/news/News/detail/coronavirus-sars-cov-2-aktuelle-fallzahlen-fuer-rheinland-pfalz/,0,0
Bad Dürkheim,Landkreis,Bad Dürkheim (Landkreis),07332,222,94,4,124,132660,1673,"2020-04-06, 22:34",https://msagd.rlp.de/de/service/presse/detail/news/News/detail/information-der-landesregierung-zum-aktuellen-stand-hinsichtlich-des-coronavirus-in-kontakt-bleiben/,https://www.kreis-bad-duerkheim.de/kv_bad_duerkheim/Aktuelles/Aktuelles%20%C3%9Cbersicht/Informationen%20zu%20Corona-Virustyp%20COVID%2019/,30,18
